Title_x,Source_x,Link_x,Date,Query,gpt_summary,Title_y,Link_y,Source_y,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,EMA_50,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR,ADX,Target
Apple Wi-Fi Chip Development in 2025: A Bold Move Towards Device Independence and Innovation - AppleMagazine,GoogleNewsRSS,https://news.google.com/rss/articles/CBMidkFVX3lxTE9ocjFaNzM3c3pac3BxRzU4MTVPVU9RM0wwNjhzNG9zaVZpVWc3eWJiZ0swSVVuOGF1TGhFVHE4eWNvZzZEamcxM19MZFI5RlZIaXZqbXUwUm5tWkZoaFlfYXVSUFRmSHRJZFpWMXp0NHlGNWdoY2fSAXtBVV95cUxPX0dNbXBPSTN5Z29jdGhfRTRDQ1N1RndKaXg0M3RjNXhQTjQwX3FTSUtkYV84UG41dTNSamJDUWVHbEIyVkpROVhMck9nM2FpRmhydUVHTzc0eXhCRkVfOGpOb3dKSVZYUm41M3ZtWV9UaS1VSHZlMHpMV2s?oc=5,2024-11-01 07:00:00,Apple innovation 2025,"Apple is reportedly planning to develop its own Wi-Fi chips by 2025, marking a significant step towards reducing its reliance on third-party suppliers. This strategic move aims to enhance the company's control over its hardware ecosystem, potentially leading to more innovative and integrated products in the future.","Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
"Apple's fourth quarter earnings were decent, but the holiday quarter will be vital - AppleInsider",GoogleNewsRSS,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQZGhCME42c3B3TU9EYUE3UWdGcXVpaHV4bHVmMF9SR2tRYXBFQWNscVFjMENUQU01WWRNaVNFZ01WM2JwN1JYRERFYThKaHc1TjB2ZnE2QkZXbWl3OGdLS25Id0tTMldFM0t0RlRqUVNfbVhDVlJyV1lrRjZYX19VV1pZU0NvNEJWRkljRlluMVMtZ1NwZlZYWHZUaTA3blJFMnljLWxUcmoxMmp4RjF2T1UyTzgwN1lLUmtlVEN0YXbSAccBQVVfeXFMTURQcUlkRFkyTGxvY0E4bmd1RWpnSUk1OVhVTnhla2xvTDR3bTBwZDRvZDJFUVJlY3Zrc09zTXdCdWh3QTVVUHhPS3AzQjlvcjBkQ1ZrVlBaMkx6YzZfOUN1Mkp4Vko0TDF2MTdCOWVMSjVHUnpxaEZhNDNVbmZ5aThPdFhZd09aS1l5WGJqcVlTbEdidGFaNWV5TVNod1hOS2dNMG1GZjJKUVVlSXFJWk4xRzZzelBBQ0hrdU1wYkR5UFdsZEIyQQ?oc=5,2024-11-01 07:00:00,Apple earnings 2024,"Apple recently reported its fourth-quarter earnings, which met expectations but did not significantly exceed them, highlighting stable but unspectacular financial performance. As the company looks ahead, the upcoming holiday quarter is expected to be crucial, with analysts and investors closely watching how well Apple's new product launches, including the latest iPhone models, perform in driving sales during this critical period.","Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
"Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",GoogleNewsRSS,https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,2024-11-01 07:00:00,Apple earnings 2024,"Apple Inc. reported its fourth-quarter earnings and revenue, surpassing analysts' expectations, which has sparked discussions among investors about whether to buy, sell, or hold the company's shares. The tech giant's strong financial performance highlights its continued market dominance and may influence stock market strategies for investors evaluating Apple's future growth potential.","Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
Tim Cook Says Apple Intelligence Is Twice as Popular as Previous iOS Updates - Observer,GoogleNewsRSS,https://news.google.com/rss/articles/CBMie0FVX3lxTFBNeldGNEdGX3JxV3ZacWhsUnJLczR0MWE2QWszTkZjOWNOdzdxQmpJTWJyMkUtRjI1SUQtd2xqQXJjTW9EVHZTcV9IdnQ3UHBLYW1aZFhvSksycHV4dUlQN3FJUWxJUzluRWtMOG82V3FydzVnLUNmcWt5dw?oc=5,2024-11-01 07:00:00,Tim Cook 2024,"In a recent statement, Apple CEO Tim Cook revealed that the adoption rate of the latest Apple Intelligence features has surpassed that of previous iOS updates, indicating strong user engagement and satisfaction. This surge in popularity highlights the growing reliance on Apple's AI-driven capabilities and their integration into everyday user experiences.","Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
Apple Posts Q4 2024 Results With $94.93 Billion In Revenue; iPhone Brought In Record Sales & Services Delivered A Healthy Cushion; Only One Segment Had Negative Growth - Wccftech,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiV0FVX3lxTFB2Q0JIZUFqWEJsT2hYNVRGdnZwV21XYWYxVHYtdFQ1dVdLejNqNVNmd21TRy0wNi10NUNHWDU5OW16eWpNMlcxY0pUZkpwelZ6YXNIZmM2Z9IBXEFVX3lxTFA1SUhvLVl0SE9sV0JmRmZCOVAtVTI5QWVjMWEwaVNzR0xXZWpYM0pSbVRqZTNQODB1dlFFbjFISnQxX2RFQ1k4ajZOcEpLX3dNOVpFbm9Temk0dkZC?oc=5,2024-11-01 07:00:00,Apple earnings 2024,"Apple reported its fourth-quarter 2024 financial results, revealing a revenue of $94.93 billion, driven by record sales in the iPhone segment and a robust performance in its services division. Despite the overall positive financial outcome, one segment experienced negative growth, highlighting a minor area of concern amid the company's otherwise strong quarterly performance.","Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
iPhone maker Apple sets all-time revenue record in India: CEO Tim Cook - Business Standard,GoogleNewsRSS,https://news.google.com/rss/articles/CBMizwFBVV95cUxOT0hid0Zkel9Ea3hjQm53MC1uU3htRnJYNF9nd1Q3dDM5eV9vRllyWTdPNlZyNW1BUmF5eGl6bWw5dG16dGFoVDFQRnA4RXNhLXVNQ2JSOEdodmppVEtLaVgxbU1qTjNGVlRqd1h3VVhsLXFaQlBvaHdESlM3U3VFT01aWXlNZ1dsRV9tU3hxQnYtblVvOXdrNUxwSUZNX19INVB1QTl6N3YzTjJKWW5MVTNPZE50YTVfLThTWTZSUlhGQWZ2NGJRUTVPblNzbGfSAdQBQVVfeXFMTXdaQ2pLZjNUWG5kVWc5N2MzVGZicWQ0RjZ1bWQ0MWlKRkE3VFVXNzN4NTdnR29NdEotWmJxV3FkMElvMFlLdXp5LWFaOW93cHF3ZGVGM3NWN2tseXJfU193dzdGcWdwUWw3OXdtMVN5WG1WenFyRjM0bllaNTNxVzJlMVpqV2NHemI0aFZGLUwyZG1MZVZqckYwYzhOT2NhRV9CUms0UUd4Ui1uT1JoRGlvelFUaVRNaHZvcUVibGlEVEUtTGl6OXZULVpMb0l3eDB6N3o?oc=5,2024-11-01 07:00:00,Tim Cook 2023,"Apple has achieved an all-time revenue record in India, as revealed by CEO Tim Cook, marking a significant milestone for the tech giant in one of the world's fastest-growing smartphone markets. This accomplishment underscores Apple's growing presence and strategic focus on expanding its market share in India, driven by increased demand for iPhones and other Apple products in the region.","Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
M1 vs. M2 vs. M3 vs. M4 MacBook Pro Buyer's Guide: 30+ Differences Compared - MacRumors,GoogleNewsRSS,https://news.google.com/rss/articles/CBMidkFVX3lxTE5aS1YwVlZGNzI2cWV0RE56SkxodTdzak5lT2FUUUFLckxnbVRjX05MNWdodEpQa1M5NzVGVU9vR09KbHNLRV9MSzVJRVFtNVJaLXR0ZVE1Zi1PRjFaWnd2LWtYUFp1OTZ0eHBMODU0d193WlM4MWc?oc=5,2024-11-01 07:00:00,MacBook 2021,"MacRumors has released a comprehensive buyer's guide comparing over 30 differences among the various MacBook Pro models equipped with Apple's M1, M2, M3, and M4 chips. The guide aims to help potential buyers understand the performance, features, and value distinctions between each model to make an informed purchasing decision.","Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
Pocket Apple's AirPods Pro 2 from Amazon at their lowest price since Prime Day - Laptop Mag,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiygFBVV95cUxQLUV5VF9GZmo1ZllIRWswNlZST3NEQ203dFk5ZVMycmZ5RmVDTXVnNF9rWHh3aWpWSVhXOVoyb1Y1V0poVVJDaUtPTWxQLU5zZzdwa2pwdUh6aWdpd0gzTGxVcERWT3hxcm1LQmt2TGpDamFfemlOaE1YWUMwQTJtN0thcE9RSWpQWUZ3ZlRTSTNqUG5mYXFhYnJNWFRSNWJtbldVcmxPTEZpYWlTWGp6dURiRFI1Vi1aak1MNzF1MkNmeGwwalU1SWJn?oc=5,2024-11-01 07:00:00,AirPods 2023,"Apple's AirPods Pro 2 are currently available at a significant discount on Amazon, marking their lowest price since the previous Prime Day event. This deal offers consumers a chance to purchase the popular wireless earbuds with advanced noise-cancellation features at a more affordable rate, as reported by Laptop Mag.","Apple Tops Q4 Earnings & Revenue Estimates: Buy, Sell or Hold Shares? - Yahoo Finance",https://news.google.com/rss/articles/CBMiggFBVV95cUxNdlNOSVprWkZlQVowbkdkTHB6bFFFcHQ4bFh3bzRBelFNREhqQ3Z1SEtKOF9JclhWRnQ2Tm1PZ3lUU0l5YkRfWk8zRGpfQjJtU1VJN1BwQUJuRFdUMGxlUXRqQXQ5aGU5eDB2MDE5OW1rVUpJa1MwcU9kS0lqaWdadUdn?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
Samsung Teases Its Own Headset to Rival the Apple Vision Pro in 2025 - Gizmodo,GoogleNewsRSS,https://news.google.com/rss/articles/CBMioAFBVV95cUxPdjlXQWFBTXpTV25PQU16NDJYbm9OSkIzN1hvaHFCeGF2QlBGYW5iT3d0NEhWaGhSRmc4WENubDlOUXFxb3FVX294Rm1HQ0FWd1NZX3l0Sy1IQ0pMYjZiTjdLQnBNcVZNbUpnSF9tZ0twY2ljMFROU3pDS2J6YUNKR05LbzhQUXhxMzBIaDlWM2JFZGZLLVBleWdtTEpLTFJf?oc=5,2024-11-01 17:40:13,Apple Vision Pro 2025,"Samsung has announced plans to introduce its own mixed reality headset in 2025, aiming to compete with Apple's Vision Pro. This move highlights the growing interest and competition in the augmented and virtual reality market as major tech companies race to develop cutting-edge immersive technology.",Samsung Teases Its Own Headset to Rival the Apple Vision Pro in 2025 - Gizmodo,https://news.google.com/rss/articles/CBMioAFBVV95cUxPdjlXQWFBTXpTV25PQU16NDJYbm9OSkIzN1hvaHFCeGF2QlBGYW5iT3d0NEhWaGhSRmc4WENubDlOUXFxb3FVX294Rm1HQ0FWd1NZX3l0Sy1IQ0pMYjZiTjdLQnBNcVZNbUpnSF9tZ0twY2ljMFROU3pDS2J6YUNKR05LbzhQUXhxMzBIaDlWM2JFZGZLLVBleWdtTEpLTFJf?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
"AirPods Pro 2, AirPods 4, Max Deals: Early Black Friday Price Cuts - Forbes",GoogleNewsRSS,https://news.google.com/rss/articles/CBMitwFBVV95cUxNQkZuWnJTTC02T0NheHZ5cVo5LUV3QlJua0xTVHJkTVFndC1NcUFNQ3BkaThoSVlydVNYVDRqRktMWmdWQTh4VFVwM2p5NXU2d19MUHZMbVVGOFhHQzloN0ZDUVFxUF9TalhKSVVNZDBXbXBvRS0wVE02YTc3N3huUmpRRXdMV1BMcmZlcEtNRWNXZ0ZNVVlNUG5UX1JwclhxSnRZRlU0WEo2OWxKS3FoVTRyOVhRdzg?oc=5,2024-11-02 07:00:00,AirPods 2024,"Forbes reports that Apple enthusiasts can look forward to significant savings on the latest AirPods models ahead of Black Friday. The deals include early price cuts on the AirPods Pro 2, AirPods 4, and AirPods Max, providing an opportunity for consumers to purchase these popular wireless audio devices at reduced prices.","AirPods Pro 2, AirPods 4, Max Deals: Early Black Friday Price Cuts - Forbes",https://news.google.com/rss/articles/CBMitwFBVV95cUxNQkZuWnJTTC02T0NheHZ5cVo5LUV3QlJua0xTVHJkTVFndC1NcUFNQ3BkaThoSVlydVNYVDRqRktMWmdWQTh4VFVwM2p5NXU2d19MUHZMbVVGOFhHQzloN0ZDUVFxUF9TalhKSVVNZDBXbXBvRS0wVE02YTc3N3huUmpRRXdMV1BMcmZlcEtNRWNXZ0ZNVVlNUG5UX1JwclhxSnRZRlU0WEo2OWxKS3FoVTRyOVhRdzg?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
"Warren Buffett's Berkshire Hathaway Sells Apple Stock, Boosts Cash Pile to Record - Investopedia",GoogleNewsRSS,https://news.google.com/rss/articles/CBMiogFBVV95cUxQUzZiSWk3TTZNVDhwLWtiM09EbkNZNWdEV3A3allkeDV5enppU3c2V1h0OUh4UUVNa2VnZmt4TnhNTDM0TGl0OUN2X3ItV2dSZ2RfcGY0dVVEX3ZJSzZzZXd5Q1lEUjNlYkM3RFZ4QVpqb1I0b1lJcmNTQWtTbWQxbWlZa3NlZXpUb3N5YV9hNUctZUFxSWNQU1BSSmxiM29tX3c?oc=5,2024-11-02 07:00:00,Apple stock 2023,"Warren Buffett's investment firm, Berkshire Hathaway, has reduced its holdings in Apple, selling a portion of its stock in the tech giant. This move has significantly increased Berkshire Hathaway's cash reserves, pushing them to a record high, as the firm potentially positions itself for future investment opportunities or market shifts.","AirPods Pro 2, AirPods 4, Max Deals: Early Black Friday Price Cuts - Forbes",https://news.google.com/rss/articles/CBMitwFBVV95cUxNQkZuWnJTTC02T0NheHZ5cVo5LUV3QlJua0xTVHJkTVFndC1NcUFNQ3BkaThoSVlydVNYVDRqRktMWmdWQTh4VFVwM2p5NXU2d19MUHZMbVVGOFhHQzloN0ZDUVFxUF9TalhKSVVNZDBXbXBvRS0wVE02YTc3N3huUmpRRXdMV1BMcmZlcEtNRWNXZ0ZNVVlNUG5UX1JwclhxSnRZRlU0WEo2OWxKS3FoVTRyOVhRdzg?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
"Warren Buffett continued to sell down his Apple stake, cutting about a quarter in the third period - CNBC",GoogleNewsRSS,https://news.google.com/rss/articles/CBMiggFBVV95cUxOTDJic3lCdk1OR0U0WERiNmhQbUlNZmNicExvLWRhY201eEYzYnJhOFJqSXBybWs2VW5vNmZvREZ1cjN2RXZUTklaSGVvSHJRZjNZVXF6eWFrNEhJV2Z3MlVEUWpyblZ1dndRTlN5MlRRNl96cDZQLUZVdjZaTFVSeURB0gGHAUFVX3lxTFBGaExzZmpQN3A3VUZlT3dRWlpqTlozdGhsZXRUMnVacXBqSFgxcXFuek1SQW1DcGIxUy1MQXhkb29xdURkbkU0Y1JDekNPMXd3NlFvbWQxdEpDWG9jTmI3SGxhUHRfbmlEOWJlbHF1Y1VvTXJRLTNMMFdhS2plMUNHS0RVU0ZPWQ?oc=5,2024-11-02 07:00:00,Apple earnings 2024,"Warren Buffett, through his investment firm Berkshire Hathaway, has significantly reduced his holdings in Apple, selling approximately 25% of his stake during the third quarter. This move marks a notable shift in Buffett's investment strategy, as Apple has long been one of Berkshire Hathaway's largest and most profitable investments, drawing attention from investors and analysts alike.","AirPods Pro 2, AirPods 4, Max Deals: Early Black Friday Price Cuts - Forbes",https://news.google.com/rss/articles/CBMitwFBVV95cUxNQkZuWnJTTC02T0NheHZ5cVo5LUV3QlJua0xTVHJkTVFndC1NcUFNQ3BkaThoSVlydVNYVDRqRktMWmdWQTh4VFVwM2p5NXU2d19MUHZMbVVGOFhHQzloN0ZDUVFxUF9TalhKSVVNZDBXbXBvRS0wVE02YTc3N3huUmpRRXdMV1BMcmZlcEtNRWNXZ0ZNVVlNUG5UX1JwclhxSnRZRlU0WEo2OWxKS3FoVTRyOVhRdzg?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
Reboot Your iPhone—New Warning As Hackers Target Apple Users - Forbes,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQRFZqYWpFM082UnZBZ0RBSVdxZzBBTW9EX0pjc0FVcUNSY05JM1M1N0x0Y3FNaGJzcU9hbnRTSExzQUpaUTZDcE5aRjJyaEFJVVVyQzNPSVZRbVlCNmUtOWpRaTByYV9NX04tR1RCbUwwbkR6REtMVWprZElHd3E1UkR0VDVzMUNRTlM4X205TGJuMkV3el9aQmRjaFd4WktJdnk2bWxnYVVka1dfNDM0YU50ZFdzR2tq?oc=5,2024-11-02 07:00:00,iPhone 2024,"Forbes has issued a new warning to Apple users, advising them to reboot their iPhones as a precautionary measure against a recent surge in hacking attempts. Cybersecurity experts have identified vulnerabilities that hackers are exploiting to target Apple devices, emphasizing the importance of regularly restarting devices to disrupt potential attacks and safeguard personal data.","AirPods Pro 2, AirPods 4, Max Deals: Early Black Friday Price Cuts - Forbes",https://news.google.com/rss/articles/CBMitwFBVV95cUxNQkZuWnJTTC02T0NheHZ5cVo5LUV3QlJua0xTVHJkTVFndC1NcUFNQ3BkaThoSVlydVNYVDRqRktMWmdWQTh4VFVwM2p5NXU2d19MUHZMbVVGOFhHQzloN0ZDUVFxUF9TalhKSVVNZDBXbXBvRS0wVE02YTc3N3huUmpRRXdMV1BMcmZlcEtNRWNXZ0ZNVVlNUG5UX1JwclhxSnRZRlU0WEo2OWxKS3FoVTRyOVhRdzg?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
"Berkshire's cash soars to $325 billion, Buffett sells Apple, Bank of America - Reuters",GoogleNewsRSS,https://news.google.com/rss/articles/CBMivwFBVV95cUxNVE1aNjFJeWpscU0ySW1EdktudXA1OEdLdVdmemp1bmgyR2plWEZIMGQxZEp5T1c2QjRrc2RheWhORVJLMnlWdnBfaEhnd0l1N1RSUkZYa0U4TlA4bm9IVDlPTUhaR3RucVExbmhwZjQzR0t1Qk9oX3YwbnRUT1FmT2Y4cm1VUDBhay1NdWhEemJYSnhGM3lncVBSR2JtbmVoSm04TnZCRll5dG9GYVJ0VmNVcXlCdVF4dXhaMk5Ncw?oc=5,2024-11-02 07:00:00,Apple stock 2024,"Berkshire Hathaway's cash reserves have surged to an impressive $325 billion, reflecting a strategic pivot by Warren Buffett's investment conglomerate. This increase in cash comes as Buffett reduces stakes in notable stocks, including tech giant Apple and financial institution Bank of America, signaling a potential shift in investment strategy amidst evolving market conditions.","AirPods Pro 2, AirPods 4, Max Deals: Early Black Friday Price Cuts - Forbes",https://news.google.com/rss/articles/CBMitwFBVV95cUxNQkZuWnJTTC02T0NheHZ5cVo5LUV3QlJua0xTVHJkTVFndC1NcUFNQ3BkaThoSVlydVNYVDRqRktMWmdWQTh4VFVwM2p5NXU2d19MUHZMbVVGOFhHQzloN0ZDUVFxUF9TalhKSVVNZDBXbXBvRS0wVE02YTc3N3huUmpRRXdMV1BMcmZlcEtNRWNXZ0ZNVVlNUG5UX1JwclhxSnRZRlU0WEo2OWxKS3FoVTRyOVhRdzg?oc=5,Google RSS,220.48474431371312,224.8551305713263,219.78628458026083,222.4204864501953,65276700,0.0,0.0,226.6350015258789,201.4407585144043,226.36558667566,207.69534441443665,39.45539827798987,0.3956266206915586,1.5551599854206797,-1.159533364729121,237.79810039057105,229.93094940185543,222.0637984131399,4.211712954567896,14.799243446500446,0
